sentence,label,idx
"giảng viên trình bày slide dễ hiểu , bài tập mức độ vừa phải , chữa bài tập chi tiết , đầy đủ , nhiệt tình .",2,6338
"thầy rất nhiệt tình , rất quan tâm đến sinh viên .",2,6339
giảng viên chỉ nói những gì có trong slide bài giảng mà không giảng thêm .,0,6340
hỏi cũng không nhận được câu trả lời chính xác để học .,0,6341
thầy cô nên đưa thêm các đoạn video ngắn để luyện cho học sinh cách nghe được tốt hơn .,0,6342
nội dung nói hay .,2,6343
đề thi thì trong vòng 90 phút phải code hoàn chính game 2048 .,0,6344
thầy chú trọng trọng tâm và luôn kể chuyện vui .,2,6345
"là người giáo viên quan tâm tới sinh viên nhiều nhất từng biết , giảng dạy tân tình từng chút một , dễ hiểu , lắng nghe sinh viên , tài liệu cập nhật đầy đủ ngay sau buổi học , nhờ đó sinh viên dù tư duy kém nhưng vẫn theo kịp chứ không nản , bỏ bê , ngủ như mấy môn khác .",2,6346
"rất nhiệt tình giúp đỡ sinh viên , cách giảng dạy hay .",2,6347
nhiều kiến thức hơn .,0,6348
cần tạo kênh liên lạc giữa sinh viên và giảng viên để sinh viên có thể nhận được thông báo từ giảng viên .,0,6349
tâm huyết nhiệt tình chu đáo .,2,6350
nhờ cô em hiểu hơn về nội dung bài học và có động lực hơn .,2,6351
"thầy dạy nhiệt tình , đầu tư cho sinh viên đi tham quan thực tế .",2,6352
"slide bài giảng cần chậm hơn , nhất là những chương cuối !",0,6353
"thầy đi trễ , không cho sinh viên làm bài tập nhiều trên lớp , một dạng bài nào đó thầy nói qua rồi thì cho qua luôn .",0,6354
thầy giảng bài kỹ !,2,6355
phần thực hành và lý thuyết phải đi cùng tiến độ .,0,6356
thầy liên hệ thực tiễn rất nhiều .,2,6357
thầy chưa biết sử dụng hệ thống courses để thông báo tin tức cho học sinh .,0,6358
giảng viên nhiệt tình và tận tâm với sinh viên .,2,6359
giáo viên gửi tài liệu hơi chậm .,0,6360
"giảng viên thân thiện , nhiệt tình trong giảng dạy .",2,6361
cho bài tập về thì chỉ biết kêu là làm đi và không hỗ trợ gì nhiều .,0,6362
"đặc thù môn học là phải ghi phấn , nên tiết bài tập tuyệt đối không nên sử dụng máy chiếu để giảng !",0,6363
thật sự anh văn là một môn rất quan trọng trong lĩnh vực công việc và học tập .,1,6364
cô wzjwz93 giảng bài rất hay .,2,6365
"cô dạy rất nhiệt tình , có tâm với nghề , đề nghị trường khen thưởng và tìm kiếm những giảng viên khác như cô .",2,6366
thầy cực kỳ tận tâm và cực kỳ nhiệt tình .,2,6367
"cập nhật những đổi mới về môn học , nên có chương trình đào tạo phù hợp hơn .",0,6368
giảng lý thuyết hơi khó hiểu .,0,6369
"giảng viên nên hạn chế dùng slide , hướng dẫn cụ thể hơn cho sinh viên .",0,6370
điểm danh đúng giờ .,2,6371
thầy dạy khá tốt .,2,6372
em xin nhà trường xem lại bài thi anh văn đầu vào .,0,6373
cứ mỗi khi có thắc mắc thì lại không thể tìm thấy giáo viên thực hành để được giải đáp .,0,6374
"cô wzjwz304 rất tận tâm , nhiệt tình giảng dạy , giải đáp thắc mắc rất cụ thể .",2,6375
cô cho bài tập về nhà hơi nhiều .,0,6376
"nội dung lan man , khó áp dụng vào thực tế .",0,6377
"thầy dễ thương , đẹp trai , kiến thức chuyên môn cao , tận tâm , nhiệt tình trả lời thắc mắc của sinh viên , em yêu thầy , hy vọng được gặp thầy ở các môn học sau .",2,6378
"cô rất rất nhiệt tình và tận tâm , sẵn sàng giải thích các vấn đề thắc mắc cho sinh viên .",2,6379
thầy dạy rất nhiệt tình và sẵn sàng giải đáp thắc mắc .,2,6380
"thú vị , cải thiện khả năng giao tiếp bằng tiếng anh .",0,6381
chúc thầy thành công .,2,6382
"đối với em thì cách thầy giảng khá là dễ hiểu nên thầy đừng lo quá về vấn đề đó ạ , với lại sinh viên đa phần thụ động nên nếu không hiểu lại càng không dám hỏi .",2,6383
"giảng viên nhiệt tình thân thiện , vui tính , trình độ cao .",2,6384
giảng viên giúp sinh viên nắm bắt được những kỹ năng làm việc nhóm cơ bản .,2,6385
"tận tình , nhiệt tình giúp đỡ sinh viên .",2,6386
"cô dạy nhiệt tình , tạo được động lực cho sinh viên .",2,6387
phương pháp dạy phải cụ thể chi tiết hơn .,0,6388
ngoài ra cũng cần có tiết học để sinh viên được nói tiếng anh với nhau nhiều hơn !,0,6389
giảng viên dạy rất hay .,2,6390
nên để sinh viên tự tìm hiểu lý thuyết trước ở nhà đến trường giảng viên chỉ cần giải thích các vấn đề không rõ sau đó đi thẳng vào giải các bài tập .,0,6391
nhập tâm .,2,6392
"nên cho bài tập hàng tuần sát với nội dung bài học và nội dung thi , giảng viên cần giảng chậm lại , làm bài tập vận dụng chứ không nên nói một lèo cho hết slide rồi mới làm bài tập .",0,6393
cô giải ít bài tập .,0,6394
hơi khó tính về chuyện điểm danh .,0,6395
"lớp thực hành nhóm 2 bảo quản thiết bị quá yếu , do chia thiết bị không theo nhóm cố định , đến nhóm 1 thực hành là thiết bị trong bộ kit phân cho nhóm mình thiếu hụt , hư hỏng linh tinh .",0,6396
"thầy rất có tâm huyết với sinh viên , thầy cũng giảng và hướng dẫn rất đầy đủ tuy lớp mất tiết khá nhiều .",2,6397
thầy cần giao bài tập mỗi buổi lên lớp .,0,6398
"phòng học còn nóng và bụi bặm , máy chiếu tuy vẫn nhìn được nhưng vẫn mờ , nếu ngồi xa hay hôm nào sáng quá sẽ không thấy rõ .",0,6399
phương pháp giảng dạy tạo hứng thú cho học sinh .,2,6400
nghỉ học thường xuyên .,0,6401
"thầy giảng chi tiết , dễ hiểu .",2,6402
môn này giải bài tập khá nhiều và khó .,0,6403
"nên có các buổi ra ngoài tiếp xúc ví dụ như quận 1 có các người nước ngoài , trung tâm văn hóa thanh niên có câu lạc bộ tiếng anh .",0,6404
"những thiết bị phục vụ cho việc giảng dạy cần được trang bị tốt hơn , ví dụ như máy chiếu hơi bị mờ , các bạn ngồi ở phía sau không thấy , phòng học chỉ có 2 cái phạt , rất nóng nực vào mùa hè .",0,6405
giảng viên còn vắng nhiều buổi và thông báo vắng chưa hợp lý .,0,6406
"giảng bài chi tiết , cụ thể .",2,6407
"cô dạy tâm huyết , giảng dạy nhiệt tình , tương tác nhiều với sinh viên .",2,6408
nên có hướng dẫn chi tiết hơn .,0,6409
"thầy có hơi khó khăn trong phần điểm danh , vài lần em vào trễ nhưng không được thầy điểm danh .",0,6410
giáo viên tận tâm và nhiệt tình .,2,6411
"giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành .",0,6412
các ví dụ dễ hiểu dễ áp dụng .,2,6413
giảng viên có nhiều bài tập giúp sinh viên nắm rõ bài và có thể áp dụng vào thực tế .,2,6414
chia sẻ nhiều câu chuyện thú vị .,2,6415
hướng dẫn cách tiếp cận bài mới khó hiểu .,0,6416
vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác .,0,6417
"thầy dạy khá hay và dễ hiểu , thầy vui tính , thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn .",2,6418
"giảng viên chuẩn bị bài giảng đầy đủ , giảng hay .",2,6419
"thầy rất tâm huyết , nhiệt tình và vui vẻ hòa đồng với sinh viên .",2,6420
nhiều khi giải đáp còn khó hiểu .,0,6421
em không hề thấy thầy đứng lớp .,0,6422
"thầy dạy nhiệt tình , giảng rất chi tiết từ lý thuyết đến thực hành .",2,6423
"giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học .",0,6424
thầy có tâm trong việc truyền đạt cho sinh viên .,2,6425
cần phương pháp học môn này .,0,6426
"cô giảng nhiệt tình , chỉ bài cho tụi em thì lại tới chỗ .",2,6427
thầy rất tận tâm và truyền đạt kiến thức rất tốt colonsmile .,2,6428
"giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum .",1,6429
"giáo viên thân thiện và tích cực , đảm bảo nội dung học tập .",2,6430
"giảng viên tận tâm , nhiệt tình đối với sinh viên .",2,6431
tập trung làm nổi bật ý nghĩa và mục tiêu môn học .,0,6432
nội dung giảng dạy của cô còn sơ sài .,0,6433
bài giảng cần rõ ràng hơn .,0,6434
có cho lên bảng làm bài tập .,1,6435
"phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì .",0,6436
đề thực hành cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi .,0,6437
tạo tính chủ động cho sinh viên trong học tập .,2,6438
nhìn chung tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả .,2,6439
giảng viên dạy nhiệt tình vui vẻ .,2,6440
không gặp giảng viên được một lần nào .,0,6441
"giáo viên nói hơi nhỏ , khó nghe .",0,6442
thầy dạy không có tương tác nhiều .,0,6443
"dạy hơi nhanh , sinh viên khó theo kịp .",0,6444
không nên sử dụng thực hành hình thức 2 .,0,6445
"dạy máy móc , thiếu thực tế .",0,6446
chủ đề học thường lan man .,0,6447
"giảng viên giảng dạy hay , dễ hiểu , nhiệt tình .",2,6448
"cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích .",2,6449
"thường xuyên vào lớp muộn , 8h mới vào tới lớp .",0,6450
phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần .,0,6451
"thầy hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên .",0,6452
thái độ hơi khó chịu với sinh viên .,0,6453
mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản .,0,6454
thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập .,0,6455
giúp đỡ tận tình sinh viên .,2,6456
"thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .",2,6457
phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài .,0,6458
chưa có .,1,6459
luyện giao tiếp tốt .,2,6460
thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .,0,6461
"thầy đến lớp đúng giờ , tận tâm .",2,6462
giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được .,0,6463
giảng viên nhiệt tình và giúp sinh viên hiểu thêm nhiều kiến thức .,2,6464
"vừa giúp cho bọn em nắm chắc kiến thức về môn học , vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình .",2,6465
kiến thức được trình bày đầy đủ và dễ hiểu .,2,6466
giảng dạy dễ hiểu và tích cực trong tiết học .,2,6467
giảm số lượng sinh viên fraction lớp .,0,6468
"rất hài lòng , thầy dạy khá hay , cũng rất vui trong lúc học .",2,6469
nội dung giảng dạy còn mơ hồ .,0,6470
"cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn .",0,6471
kiến thức cơ sở vững chắc .,2,6472
không đảm bảo đúng thời gian dạy học .,0,6473
"giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên .",2,6474
"hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .",2,6475
"nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .",2,6476
"giảng dạy dễ hiểu , linh hoạt .",2,6477
đèn và quạt .,1,6478
thầy giảng bài hay và rất dễ hiểu .,2,6479
"cô nhiệt tình , chu đáo .",2,6480
